Attachment URL,ID,Title,Description,Status,Address,Location,Zip Code,Date Created,Num Of Comments,Num Of Followers,Num Of Supporters,Latitude,Longitude,Rank,User
NA,171282,E15 Illegal Postering,This request was submitted to NYC 311 without a description.,submitted,,,0,1381447800,0,0,0,40.805057,-73.939034,0,nyc311
NA,171283,E15 Illegal Postering,This request was submitted to NYC 311 without a description.,submitted,,,0,1381447800,0,0,0,40.682087,-73.853664,0,nyc311
NA,171278,E15 Illegal Postering,This request was submitted to NYC 311 without a description.,submitted,,,0,1381447800,0,0,0,40.704158,-73.918937,0,nyc311
NA,171277,E15 Illegal Postering,This request was submitted to NYC 311 without a description.,submitted,,,0,1381447800,0,0,0,40.804376,-73.93742,0,nyc311
NA,171284,E15 Illegal Postering,This request was submitted to NYC 311 without a description.,submitted,,,0,1381447800,0,0,0,40.687166,-73.852308,0,nyc311
NA,171280,E15 Illegal Postering,This request was submitted to NYC 311 without a description.,submitted,,,0,1381447800,0,0,0,40.683487,-73.860187,0,nyc311
NA,171276,E15 Illegal Postering,This request was submitted to NYC 311 without a description.,submitted,,,0,1381447800,0,0,0,40.684735,-73.851109,0,nyc311
NA,171286,E15 Illegal Postering,This request was submitted to NYC 311 without a description.,submitted,,,0,1381447800,0,0,0,40.680879,-73.857907,0,nyc311
NA,171289,E15 Illegal Postering,This request was submitted to NYC 311 without a description.,submitted,,,0,1381447800,0,0,0,40.679487,-73.85721,0,nyc311
NA,171290,15 Street Cond/Dump-Out/Drop-Off,This request was submitted to NYC 311 without a description.,submitted,,,0,1381447800,0,0,0,40.680186,-73.845892,0,nyc311
NA,171292,E15 Illegal Postering,This request was submitted to NYC 311 without a description.,submitted,,,0,1381447800,0,0,0,40.680811,-73.845198,0,nyc311
NA,171295,E15 Illegal Postering,This request was submitted to NYC 311 without a description.,submitted,,,0,1381447800,0,0,0,40.680186,-73.845892,0,nyc311
NA,171294,E15 Illegal Postering,This request was submitted to NYC 311 without a description.,submitted,,,0,1381447800,0,0,0,40.737685,-73.737702,0,nyc311
NA,171296,E15 Illegal Postering,This request was submitted to NYC 311 without a description.,submitted,,,0,1381447800,0,0,0,40.681089,-73.846333,0,nyc311
NA,171281,E15 Illegal Postering,This request was submitted to NYC 311 without a description.,submitted,,,0,1381447800,0,0,0,40.683663,-73.856419,0,nyc311
NA,171285,E15 Illegal Postering,This request was submitted to NYC 311 without a description.,submitted,,,0,1381447800,0,0,0,40.681385,-73.847475,0,nyc311
NA,171287,E15 Illegal Postering,This request was submitted to NYC 311 without a description.,submitted,,,0,1381447800,0,0,0,40.679893,-73.850659,0,nyc311
NA,171299,15 Street Cond/Dump-Out/Drop-Off,This request was submitted to NYC 311 without a description.,submitted,,,0,1381447620,0,0,0,40.729878,-73.990724,0,nyc311
NA,171300,Street Light Out,This request was submitted to NYC 311 without a description.,submitted,,,0,1381447140,0,0,0,40.783147,-73.971277,0,nyc311
NA,171301,1 or 2,This request was submitted to NYC 311 without a description.,submitted,,,0,1381447104,0,0,0,40.845222,-73.866118,0,nyc311
NA,171302,Street Light Out,This request was submitted to NYC 311 without a description.,submitted,,,0,1381447020,0,0,0,40.783147,-73.971277,0,nyc311
NA,171303,Line/Marking - Faded,This request was submitted to NYC 311 without a description.,submitted,,,0,1381446852,0,0,0,40.822301,-73.872993,0,nyc311
NA,171305,Noise: air condition/ventilation equipment (NV1),This request was submitted to NYC 311 without a description.,submitted,992 Washington Avenue,,0,1381446840,0,0,0,40.826044,-73.909798,0,nyc311
NA,171304,Street Light Out,This request was submitted to NYC 311 without a description.,submitted,184 Kell Avenue,,0,1381446840,0,0,0,40.608933,-74.135032,0,nyc311
NA,171307,E3A Dirty Area/Alleyway,This request was submitted to NYC 311 without a description.,submitted,31-49 84 Street,,0,1381446720,0,0,0,40.758665,-73.88403,0,nyc311
NA,171306,Street Light Out,This request was submitted to NYC 311 without a description.,submitted,,,0,1381446720,0,0,0,40.783147,-73.971277,0,nyc311
NA,171308,E12 Illegal Dumping Surveillance,This request was submitted to NYC 311 without a description.,submitted,,,0,1381446660,0,0,0,40.634551,-73.914762,0,nyc311
NA,171309,15 Street Cond/Dump-Out/Drop-Off,This request was submitted to NYC 311 without a description.,submitted,323 Seguine Avenue,,0,1381446600,0,0,0,40.518534,-74.197058,0,nyc311
NA,171310,Detached Trailer,This request was submitted to NYC 311 without a description.,submitted,181-26 Kildare Road,,0,1381446425,0,0,0,40.725053,-73.786295,0,nyc311
NA,171311,Unauthorized Tree Removal,This request was submitted to NYC 311 without a description.,submitted,182 Avenue B,,0,1381446407,0,0,0,40.727717,-73.979298,0,nyc311
NA,171312,No Access,This request was submitted to NYC 311 without a description.,received,1264 Adee Avenue,,0,1381446314,0,0,0,40.869389,-73.850349,0,nyc311
NA,171313,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,,,0,1381446300,0,0,0,40.756287,-73.86072,0,nyc311
NA,171314,Driver Complaint,This request was submitted to NYC 311 without a description.,submitted,52-30 65 Place,,0,1381446230,0,0,0,40.732734,-73.90011,0,nyc311
NA,171315,Street Light Out,This request was submitted to NYC 311 without a description.,submitted,,,0,1381446180,0,0,0,40.783147,-73.971277,0,nyc311
NA,171317,Street Light Out,This request was submitted to NYC 311 without a description.,submitted,74 Union Avenue,,0,1381446060,0,0,0,40.634979,-74.158054,0,nyc311
NA,171316,Street Light Out,This request was submitted to NYC 311 without a description.,submitted,,,0,1381446060,0,0,0,40.783147,-73.971277,0,nyc311
NA,171318,Street Light Out,This request was submitted to NYC 311 without a description.,submitted,,,0,1381445940,0,0,0,40.783147,-73.971277,0,nyc311
NA,171319,Ped Lamp,This request was submitted to NYC 311 without a description.,submitted,,,0,1381445820,0,0,0,40.651341,-73.950509,0,nyc311
NA,171320,Branch or Limb Has Fallen Down,This request was submitted to NYC 311 without a description.,submitted,81-22 250 Street,,0,1381445454,0,0,0,40.740463,-73.719345,0,nyc311
NA,171321,Graffiti,This request was submitted to NYC 311 without a description.,submitted,86-02 101 Avenue,,0,1381445440,0,0,0,40.68212,-73.85352,0,nyc311
NA,171322,Graffiti,This request was submitted to NYC 311 without a description.,submitted,101 Sackett Street,,0,1381445439,0,0,0,40.685317,-74.003566,0,nyc311
NA,171323,Graffiti,This request was submitted to NYC 311 without a description.,submitted,114 Sackett Street,,0,1381445438,0,0,0,40.685232,-74.003328,0,nyc311
NA,171324,Graffiti,This request was submitted to NYC 311 without a description.,submitted,168 Hoyt Street,,0,1381445436,0,0,0,40.68521,-73.988732,0,nyc311
NA,171325,Graffiti,This request was submitted to NYC 311 without a description.,submitted,178 Hoyt Street,,0,1381445435,0,0,0,40.684919,-73.988923,0,nyc311
NA,171326,Graffiti,This request was submitted to NYC 311 without a description.,submitted,422 3 Avenue,,0,1381445434,0,0,0,40.672905,-73.98983,0,nyc311
NA,171327,Graffiti,This request was submitted to NYC 311 without a description.,submitted,201 7 Street,,0,1381445433,0,0,0,40.672919,-73.990508,0,nyc311
NA,171328,Graffiti,This request was submitted to NYC 311 without a description.,submitted,161 7 Street,,0,1381445431,0,0,0,40.673388,-73.991474,0,nyc311
NA,171329,Graffiti,This request was submitted to NYC 311 without a description.,submitted,168 2 Avenue,,0,1381445429,0,0,0,40.67041,-73.995227,0,nyc311
NA,171330,Graffiti,This request was submitted to NYC 311 without a description.,submitted,50 15 Street,,0,1381445427,0,0,0,40.668327,-73.995033,0,nyc311
NA,171331,Graffiti,This request was submitted to NYC 311 without a description.,submitted,59 15 Street,,0,1381445425,0,0,0,40.668355,-73.995047,0,nyc311
NA,171332,Graffiti,This request was submitted to NYC 311 without a description.,submitted,576 5 Avenue,,0,1381445424,0,0,0,40.664731,-73.990041,0,nyc311
NA,171333,Graffiti,This request was submitted to NYC 311 without a description.,submitted,557 5 Avenue,,0,1381445423,0,0,0,40.665469,-73.989377,0,nyc311
NA,171334,Graffiti,This request was submitted to NYC 311 without a description.,submitted,532 5 Avenue,,0,1381445418,0,0,0,40.666265,-73.988743,0,nyc311
NA,171335,Graffiti,This request was submitted to NYC 311 without a description.,submitted,530 5 Avenue,,0,1381445416,0,0,0,40.666326,-73.988692,0,nyc311
NA,171336,Graffiti,This request was submitted to NYC 311 without a description.,submitted,114 15 Street,,0,1381445415,0,0,0,40.667289,-73.992895,0,nyc311
NA,171337,Graffiti,This request was submitted to NYC 311 without a description.,submitted,550 4 Avenue,,0,1381445412,0,0,0,40.666653,-73.991817,0,nyc311
NA,171338,Graffiti,This request was submitted to NYC 311 without a description.,submitted,950 3 Avenue,,0,1381445411,0,0,0,40.65544,-74.006534,0,nyc311
NA,171339,Graffiti,This request was submitted to NYC 311 without a description.,submitted,791 3 Avenue,,0,1381445410,0,0,0,40.660428,-74.001316,0,nyc311
NA,171340,Graffiti,This request was submitted to NYC 311 without a description.,submitted,211 23 Street,,0,1381445409,0,0,0,40.660859,-73.995617,0,nyc311
NA,171341,"Noise, Barking Dog (NR5)",This request was submitted to NYC 311 without a description.,submitted,2405 Beaumont Avenue,,0,1381445220,0,0,0,40.854371,-73.884362,0,nyc311
NA,171342,Driver Complaint,This request was submitted to NYC 311 without a description.,submitted,,,0,1381445194,0,0,0,40.795456,-73.965628,0,nyc311
NA,171343,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,177 Warren Street,,0,1381444920,0,0,0,40.68759,-73.996293,0,nyc311
NA,171344,"Noise, Barking Dog (NR5)",This request was submitted to NYC 311 without a description.,submitted,142 West 87 Street,,0,1381444860,0,0,0,40.787693,-73.972967,0,nyc311
NA,171345,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,82 Beaver Street,,0,1381444800,0,0,0,40.705359,-74.008602,0,nyc311
NA,171349,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,,,0,1381444320,0,0,0,40.704775,-74.009745,0,nyc311
NA,171350,St Name - Attached to Pole,This request was submitted to NYC 311 without a description.,submitted,,,0,1381444304,0,0,0,40.580618,-74.152529,0,nyc311
NA,171351,Failed Street Repair,This request was submitted to NYC 311 without a description.,submitted,186 Warren Street,,0,1381444259,0,0,0,40.687749,-73.996827,0,nyc311
NA,171352,Failed Street Repair,This request was submitted to NYC 311 without a description.,submitted,,,0,1381444257,0,0,0,40.686701,-73.99819,0,nyc311
NA,171353,Failed Street Repair,This request was submitted to NYC 311 without a description.,submitted,277 President Street,,0,1381444256,0,0,0,40.681497,-73.995598,0,nyc311
NA,171354,Failed Street Repair,This request was submitted to NYC 311 without a description.,submitted,278 President Street,,0,1381444254,0,0,0,40.681486,-73.995565,0,nyc311
NA,171355,Failed Street Repair,This request was submitted to NYC 311 without a description.,submitted,401 Union Street,,0,1381444253,0,0,0,40.681049,-73.992367,0,nyc311
NA,171356,Failed Street Repair,This request was submitted to NYC 311 without a description.,submitted,4002 3 Avenue,,0,1381444251,0,0,0,40.653198,-74.008862,0,nyc311
NA,171357,Failed Street Repair,This request was submitted to NYC 311 without a description.,submitted,,,0,1381444249,0,0,0,40.669592,-73.995894,0,nyc311
NA,171358,Failed Street Repair,This request was submitted to NYC 311 without a description.,submitted,285 15 Street,,0,1381444248,0,0,0,40.664185,-73.986433,0,nyc311
NA,171359,Failed Street Repair,This request was submitted to NYC 311 without a description.,submitted,333 14 Street,,0,1381444246,0,0,0,40.664643,-73.985636,0,nyc311
NA,171360,Cave-in,This request was submitted to NYC 311 without a description.,submitted,82 18 Street,,0,1381444244,0,0,0,40.666285,-73.997095,0,nyc311
NA,171361,Failed Street Repair,This request was submitted to NYC 311 without a description.,submitted,197a 29 Street,,0,1381444243,0,0,0,40.657521,-73.999153,0,nyc311
NA,171362,Driver Complaint,This request was submitted to NYC 311 without a description.,submitted,1000 Fifth Avenue,,0,1381444240,0,0,0,40.778633,-73.962546,0,nyc311
NA,171363,Noise: air condition/ventilation equipment (NV1),This request was submitted to NYC 311 without a description.,submitted,24 Greenwich Avenue,,0,1381443960,0,0,0,40.734976,-74.000137,0,nyc311
NA,171364,Trunk Damaged,This request was submitted to NYC 311 without a description.,received,168 Driggs Avenue,,0,1381443900,0,0,0,40.722993,-73.945188,0,nyc311
NA,171365,Speed Limit,This request was submitted to NYC 311 without a description.,submitted,,,0,1381443678,0,0,0,40.551132,-74.211695,0,nyc311
NA,171366,Driver Complaint,This request was submitted to NYC 311 without a description.,submitted,,,0,1381443582,0,0,0,40.738552,-73.999682,0,nyc311
NA,171367,Smoking Violation,This request was submitted to NYC 311 without a description.,submitted,106 West 143 Street,,0,1381443556,0,0,0,40.819335,-73.937659,0,nyc311
NA,171368,Defective Hardware,This request was submitted to NYC 311 without a description.,submitted,1401 White Plains Road,,0,1381443367,0,0,0,40.835879,-73.863228,0,nyc311
NA,171369,Chemical Vapors/Gases/Odors,This request was submitted to NYC 311 without a description.,submitted,541 West 142 Street,,0,1381443243,0,0,0,40.823974,-73.95055,0,nyc311
NA,167775,Blocked Sidewalk or Street,"Please remove this log    
Last night while I came out of metro north Morris Heights  station and I almost tripped over it. It's been here for weeks. Thanks.",received,251–279 W Tremont Ave,"New York City, NY",10453,1381443095,2,1,1,40.853333,-73.919484,3,144
NA,171370,Failed Street Repair,This request was submitted to NYC 311 without a description.,submitted,1448 White Plains Road,,0,1381442808,0,0,0,40.836683,-73.863342,0,nyc311
NA,171371,Street Light Out,This request was submitted to NYC 311 without a description.,submitted,155-65 116 Road,,0,1381442520,0,0,0,40.683782,-73.787891,0,nyc311
NA,171372,Driver Complaint,This request was submitted to NYC 311 without a description.,submitted,,,0,1381442171,0,0,0,40.767392,-73.982365,0,nyc311
NA,171373,E8 Canine Violation,This request was submitted to NYC 311 without a description.,submitted,,,0,1381442160,0,0,0,40.594823,-73.798335,0,nyc311
NA,171375,E1 Improper Disposal,This request was submitted to NYC 311 without a description.,submitted,122 East 76 Street,,0,1381441860,0,0,0,40.773308,-73.961051,0,nyc311
NA,171374,"Noise, Barking Dog (NR5)",This request was submitted to NYC 311 without a description.,submitted,50 West 87 Street,,0,1381441860,0,0,0,40.786559,-73.970266,0,nyc311
NA,171376,Noise: Construction Equipment (NC1),This request was submitted to NYC 311 without a description.,submitted,10 Grand Avenue,,0,1381441680,0,0,0,40.697312,-73.964802,0,nyc311
